source name	characteristics[organism]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]
PXD041309_20210528_Exploris1_SA_Suz_MP1M10_P300_cl18_noB_3	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	76	PXD041309_20210528_Exploris1_SA_Suz_MP1M10_P300_cl18_noB_3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210528_Exploris1_SA_Suz_MP1M10_P300_cl18_noB_3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210806_Exploris1_QC_Suz_96_B	NT=Mus musculus;AC=NCBITaxon:10090	NT=Homo sapiens;AC=NCBITaxon:9606	gastruloids	embryonic stem cells (ESCs)	77	PXD041309_20210806_Exploris1_QC_Suz_96_B_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210806_Exploris1_QC_Suz_96_B.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210813_EX1_UM8_Valve001_SA_120_4_Phos	Mus musculus (mouse)	not available	gastruloids	embryonic stem cells (ESCs)	78	PXD041309_20210813_EX1_UM8_Valve001_SA_120_4_Phos_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210813_EX1_UM8_Valve001_SA_120_4_Phos.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210806_Exploris1_QC_Suz_96_C	NT=Mus musculus;AC=NCBITaxon:10090	NT=Homo sapiens;AC=NCBITaxon:9606	gastruloids	embryonic stem cells (ESCs)	79	PXD041309_20210806_Exploris1_QC_Suz_96_C_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210806_Exploris1_QC_Suz_96_C.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210325_Exploris1_SA_Suz_GFP1	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	80	PXD041309_20210325_Exploris1_SA_Suz_GFP1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210325_Exploris1_SA_Suz_GFP1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210806_Exploris1_QC_Suz_72_C	NT=Mus musculus;AC=NCBITaxon:10090	NT=Homo sapiens;AC=NCBITaxon:9606	gastruloids	embryonic stem cells (ESCs)	81	PXD041309_20210806_Exploris1_QC_Suz_72_C_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210806_Exploris1_QC_Suz_72_C.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210728_Exploris1_SA_Suz_gastruloids_ep300_noB_3	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	82	PXD041309_20210728_Exploris1_SA_Suz_gastruloids_ep300_noB_3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210728_Exploris1_SA_Suz_gastruloids_ep300_noB_3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210807_Exploris1_QC_Suz_120_B	NT=Mus musculus;AC=NCBITaxon:10090	NT=Homo sapiens;AC=NCBITaxon:9606	gastruloids	embryonic stem cells (ESCs)	83	PXD041309_20210807_Exploris1_QC_Suz_120_B_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210807_Exploris1_QC_Suz_120_B.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210813_EX1_UM8_Valve001_SA_UN_4_Phos	Mus musculus (mouse)	not available	gastruloids	embryonic stem cells (ESCs)	84	PXD041309_20210813_EX1_UM8_Valve001_SA_UN_4_Phos_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210813_EX1_UM8_Valve001_SA_UN_4_Phos.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210813_EX1_UM8_Valve001_SA_72_3_Phos	Mus musculus (mouse)	not available	gastruloids	embryonic stem cells (ESCs)	85	PXD041309_20210813_EX1_UM8_Valve001_SA_72_3_Phos_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210813_EX1_UM8_Valve001_SA_72_3_Phos.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210728_Exploris1_SA_Suz_gastruloids_ep300_noB_2	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	86	PXD041309_20210728_Exploris1_SA_Suz_gastruloids_ep300_noB_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210728_Exploris1_SA_Suz_gastruloids_ep300_noB_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210528_Exploris1_SA_Suz_MP1M10_P300_cl18_noB_2	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	87	PXD041309_20210528_Exploris1_SA_Suz_MP1M10_P300_cl18_noB_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210528_Exploris1_SA_Suz_MP1M10_P300_cl18_noB_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210325_Exploris1_SA_Suz_Rest2	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	88	PXD041309_20210325_Exploris1_SA_Suz_Rest2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210325_Exploris1_SA_Suz_Rest2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210813_EX1_UM8_Valve001_SA_UN_2_Phos	Mus musculus (mouse)	not available	gastruloids	embryonic stem cells (ESCs)	89	PXD041309_20210813_EX1_UM8_Valve001_SA_UN_2_Phos_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210813_EX1_UM8_Valve001_SA_UN_2_Phos.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210813_EX1_UM8_Valve001_SA_UN_3_Phos	Mus musculus (mouse)	not available	gastruloids	embryonic stem cells (ESCs)	90	PXD041309_20210813_EX1_UM8_Valve001_SA_UN_3_Phos_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210813_EX1_UM8_Valve001_SA_UN_3_Phos.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210325_Exploris1_SA_Suz_BFP2	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	91	PXD041309_20210325_Exploris1_SA_Suz_BFP2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210325_Exploris1_SA_Suz_BFP2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210806_Exploris1_QC_Suz_72_B	NT=Mus musculus;AC=NCBITaxon:10090	NT=Homo sapiens;AC=NCBITaxon:9606	gastruloids	embryonic stem cells (ESCs)	92	PXD041309_20210806_Exploris1_QC_Suz_72_B_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210806_Exploris1_QC_Suz_72_B.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
