source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]
PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_16	Homo sapiens	whole cell lysate	not available	56	PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_16_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20231228_RH28_COREAD_PhoX_TMTpro_16.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_10	Homo sapiens	whole cell lysate	not available	57	PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_10_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240124_RH28_COREAD_PhoX_TMTpro_high_10.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_21	Homo sapiens	whole cell lysate	not available	58	PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_21_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240124_RH28_COREAD_PhoX_TMTpro_high_21.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240208_RH28_COREAD_PhoX_5k_11	Homo sapiens	whole cell lysate	not available	59	PXD052480_20240208_RH28_COREAD_PhoX_5k_11_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240208_RH28_COREAD_PhoX_5k_11.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240208_RH28_COREAD_PhoX_5k_27	Homo sapiens	whole cell lysate	not available	60	PXD052480_20240208_RH28_COREAD_PhoX_5k_27_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240208_RH28_COREAD_PhoX_5k_27.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240208_RH28_COREAD_PhoX_5k_08	Homo sapiens	whole cell lysate	not available	61	PXD052480_20240208_RH28_COREAD_PhoX_5k_08_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240208_RH28_COREAD_PhoX_5k_08.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_34	Homo sapiens	whole cell lysate	not available	62	PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_34_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240124_RH28_COREAD_PhoX_TMTpro_high_34.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_07	Homo sapiens	whole cell lysate	not available	63	PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_07_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240124_RH28_COREAD_PhoX_TMTpro_high_07.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240208_RH28_COREAD_PhoX_5k_02	Homo sapiens	whole cell lysate	not available	64	PXD052480_20240208_RH28_COREAD_PhoX_5k_02_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240208_RH28_COREAD_PhoX_5k_02.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_02	Homo sapiens	whole cell lysate	not available	65	PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_02_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240124_RH28_COREAD_PhoX_TMTpro_high_02.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_26	Homo sapiens	whole cell lysate	not available	66	PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_26_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20231228_RH28_COREAD_PhoX_TMTpro_26.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_29	Homo sapiens	whole cell lysate	not available	67	PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_29_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240124_RH28_COREAD_PhoX_TMTpro_high_29.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_17	Homo sapiens	whole cell lysate	not available	68	PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_17_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240124_RH28_COREAD_PhoX_TMTpro_high_17.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_23	Homo sapiens	whole cell lysate	not available	69	PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_23_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20231228_RH28_COREAD_PhoX_TMTpro_23.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_12	Homo sapiens	whole cell lysate	not available	70	PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_12_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240124_RH28_COREAD_PhoX_TMTpro_high_12.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_06	Homo sapiens	whole cell lysate	not available	71	PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_06_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240124_RH28_COREAD_PhoX_TMTpro_high_06.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_44	Homo sapiens	whole cell lysate	not available	72	PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_44_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20231228_RH28_COREAD_PhoX_TMTpro_44.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240208_RH28_COREAD_PhoX_5k_22	Homo sapiens	whole cell lysate	not available	73	PXD052480_20240208_RH28_COREAD_PhoX_5k_22_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240208_RH28_COREAD_PhoX_5k_22.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240208_RH28_COREAD_PhoX_5k_12	Homo sapiens	whole cell lysate	not available	74	PXD052480_20240208_RH28_COREAD_PhoX_5k_12_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240208_RH28_COREAD_PhoX_5k_12.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_11	Homo sapiens	whole cell lysate	not available	75	PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_11_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240124_RH28_COREAD_PhoX_TMTpro_high_11.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_41	Homo sapiens	whole cell lysate	not available	76	PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_41_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20231228_RH28_COREAD_PhoX_TMTpro_41.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240208_RH28_COREAD_PhoX_5k_30	Homo sapiens	whole cell lysate	not available	77	PXD052480_20240208_RH28_COREAD_PhoX_5k_30_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240208_RH28_COREAD_PhoX_5k_30.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_47	Homo sapiens	whole cell lysate	not available	78	PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_47_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240124_RH28_COREAD_PhoX_TMTpro_high_47.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240208_RH28_COREAD_PhoX_5k_24	Homo sapiens	whole cell lysate	not available	79	PXD052480_20240208_RH28_COREAD_PhoX_5k_24_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240208_RH28_COREAD_PhoX_5k_24.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_32	Homo sapiens	whole cell lysate	not available	80	PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_32_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240124_RH28_COREAD_PhoX_TMTpro_high_32.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_20	Homo sapiens	whole cell lysate	not available	81	PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_20_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20231228_RH28_COREAD_PhoX_TMTpro_20.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_49	Homo sapiens	whole cell lysate	not available	82	PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_49_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240124_RH28_COREAD_PhoX_TMTpro_high_49.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_48	Homo sapiens	whole cell lysate	not available	83	PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_48_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20231228_RH28_COREAD_PhoX_TMTpro_48.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
