source name	characteristics[organism]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]
PXD051261_00s_plg_20230510_193254_0	Homo sapiens	not available	not available	not available	68	PXD051261_00s_plg_20230510_193254_0_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS-H12/D12', 'DSG-H6/D6'];AC=['XLMOD:02001', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	not available	not available	not available	2 h	37 °C	00s_plg_20230510_193254_0.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD051261_DT_M2109_360	NT=Homo sapiens;AC=NCBITaxon:9606	NT=Group A Streptococcus (Streptococcus pyogenes);AC=NCBITaxon:1312	not available	not available	69	PXD051261_DT_M2109_360_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS-H12/D12', 'DSG-H6/D6'];AC=['XLMOD:02001', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	not available	not available	not available	2 h	37 °C	DT_M2109_360.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD051261_Plg_slo_1mM_DSS_2_DT_C2203_112	Homo sapiens	not available	not available	not available	70	PXD051261_Plg_slo_1mM_DSS_2_DT_C2203_112_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS-H12/D12', 'DSG-H6/D6'];AC=['XLMOD:02001', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	not available	not available	not available	2 h	37 °C	Plg_slo_1mM_DSS_2_DT_C2203_112.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD051261_Plg_slo_0.5mM_DSG_2_DT_C2203_108	Homo sapiens	not available	not available	not available	71	PXD051261_Plg_slo_0.5mM_DSG_2_DT_C2203_108_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS-H12/D12', 'DSG-H6/D6'];AC=['XLMOD:02001', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	not available	not available	not available	2 h	37 °C	Plg_slo_0.5mM_DSG_2_DT_C2203_108.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD051261_300s_plg_slo_20230511_140334_300	Homo sapiens	not available	not available	not available	72	PXD051261_300s_plg_slo_20230511_140334_300_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS-H12/D12', 'DSG-H6/D6'];AC=['XLMOD:02001', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	not available	not available	not available	2 h	37 °C	300s_plg_slo_20230511_140334_300.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD051261_DT_M2109_075	NT=Homo sapiens;AC=NCBITaxon:9606	NT=Group A Streptococcus (Streptococcus pyogenes);AC=NCBITaxon:1312	not available	not available	73	PXD051261_DT_M2109_075_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS-H12/D12', 'DSG-H6/D6'];AC=['XLMOD:02001', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	not available	not available	not available	2 h	37 °C	DT_M2109_075.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD051261_high_plg_tpa_0.5mM_DSS_2_DT_C2203_086	Homo sapiens	not available	not available	not available	74	PXD051261_high_plg_tpa_0.5mM_DSS_2_DT_C2203_086_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS-H12/D12', 'DSG-H6/D6'];AC=['XLMOD:02001', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	not available	not available	not available	2 h	37 °C	high_plg_tpa_0.5mM_DSS_2_DT_C2203_086.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD051261_DT_M2109_054	NT=Homo sapiens;AC=NCBITaxon:9606	NT=Group A Streptococcus (Streptococcus pyogenes);AC=NCBITaxon:1312	not available	not available	75	PXD051261_DT_M2109_054_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS-H12/D12', 'DSG-H6/D6'];AC=['XLMOD:02001', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	not available	not available	not available	2 h	37 °C	DT_M2109_054.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD051261_DT_M2109_357	NT=Homo sapiens;AC=NCBITaxon:9606	NT=Group A Streptococcus (Streptococcus pyogenes);AC=NCBITaxon:1312	not available	not available	76	PXD051261_DT_M2109_357_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS-H12/D12', 'DSG-H6/D6'];AC=['XLMOD:02001', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	not available	not available	not available	2 h	37 °C	DT_M2109_357.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD051261_DT_M2109_365	NT=Homo sapiens;AC=NCBITaxon:9606	NT=Group A Streptococcus (Streptococcus pyogenes);AC=NCBITaxon:1312	not available	not available	77	PXD051261_DT_M2109_365_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS-H12/D12', 'DSG-H6/D6'];AC=['XLMOD:02001', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	not available	not available	not available	2 h	37 °C	DT_M2109_365.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD051261_P_S_tPA_0.5mM_DSS_2_DT_C2203_094	Homo sapiens	not available	not available	not available	78	PXD051261_P_S_tPA_0.5mM_DSS_2_DT_C2203_094_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS-H12/D12', 'DSG-H6/D6'];AC=['XLMOD:02001', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	not available	not available	not available	2 h	37 °C	P_S_tPA_0.5mM_DSS_2_DT_C2203_094.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD051261_3000s_plg_slo_20230511_201213_3000	Homo sapiens	not available	not available	not available	79	PXD051261_3000s_plg_slo_20230511_201213_3000_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS-H12/D12', 'DSG-H6/D6'];AC=['XLMOD:02001', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	not available	not available	not available	2 h	37 °C	3000s_plg_slo_20230511_201213_3000.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD051261_DT_M2109_362	NT=Homo sapiens;AC=NCBITaxon:9606	NT=Group A Streptococcus (Streptococcus pyogenes);AC=NCBITaxon:1312	not available	not available	80	PXD051261_DT_M2109_362_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS-H12/D12', 'DSG-H6/D6'];AC=['XLMOD:02001', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	not available	not available	not available	2 h	37 °C	DT_M2109_362.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD051261_DT_M2109_088	NT=Homo sapiens;AC=NCBITaxon:9606	NT=Group A Streptococcus (Streptococcus pyogenes);AC=NCBITaxon:1312	not available	not available	81	PXD051261_DT_M2109_088_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS-H12/D12', 'DSG-H6/D6'];AC=['XLMOD:02001', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	not available	not available	not available	2 h	37 °C	DT_M2109_088.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD051261_Plg_slo_0.5mM_DSG_1_DT_C2203_107	Homo sapiens	not available	not available	not available	82	PXD051261_Plg_slo_0.5mM_DSG_1_DT_C2203_107_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS-H12/D12', 'DSG-H6/D6'];AC=['XLMOD:02001', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	not available	not available	not available	2 h	37 °C	Plg_slo_0.5mM_DSG_1_DT_C2203_107.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD051261_DT_M2109_064	NT=Homo sapiens;AC=NCBITaxon:9606	NT=Group A Streptococcus (Streptococcus pyogenes);AC=NCBITaxon:1312	not available	not available	83	PXD051261_DT_M2109_064_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS-H12/D12', 'DSG-H6/D6'];AC=['XLMOD:02001', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	not available	not available	not available	2 h	37 °C	DT_M2109_064.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD051261_DT_M2109_046	NT=Homo sapiens;AC=NCBITaxon:9606	NT=Group A Streptococcus (Streptococcus pyogenes);AC=NCBITaxon:1312	not available	not available	84	PXD051261_DT_M2109_046_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS-H12/D12', 'DSG-H6/D6'];AC=['XLMOD:02001', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	not available	not available	not available	2 h	37 °C	DT_M2109_046.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD051261_300s_plg_slo_20230511_190605_300	Homo sapiens	not available	not available	not available	85	PXD051261_300s_plg_slo_20230511_190605_300_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS-H12/D12', 'DSG-H6/D6'];AC=['XLMOD:02001', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	not available	not available	not available	2 h	37 °C	300s_plg_slo_20230511_190605_300.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD051261_plm_slo_1mM_DSS_2_DT_C2203_116	Homo sapiens	not available	not available	not available	86	PXD051261_plm_slo_1mM_DSS_2_DT_C2203_116_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS-H12/D12', 'DSG-H6/D6'];AC=['XLMOD:02001', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	not available	not available	not available	2 h	37 °C	plm_slo_1mM_DSS_2_DT_C2203_116.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
