source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD015883_20Sep18_Olson_S26	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	77	PXD015883_20Sep18_Olson_S26_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S26.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_17Sep18_Olson_S12	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	78	PXD015883_17Sep18_Olson_S12_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	17Sep18_Olson_S12.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_7Sep18_Olson_Atm8	Chlamydia trachomatis	inclusion membrane	not available	79	PXD015883_7Sep18_Olson_Atm8_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	7Sep18_Olson_Atm8.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S56	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	80	PXD015883_20Sep18_Olson_S56_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S56.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_17Sep18_Olson_S18	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	81	PXD015883_17Sep18_Olson_S18_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	17Sep18_Olson_S18.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_17Sep18_Olson_S17	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	82	PXD015883_17Sep18_Olson_S17_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	17Sep18_Olson_S17.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20190213_Rucks_Hela_21	Chlamydia trachomatis	inclusion membrane	not available	83	PXD015883_20190213_Rucks_Hela_21_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20190213_Rucks_Hela_21.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S52	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	84	PXD015883_20Sep18_Olson_S52_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S52.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20190213_Rucks_atm6	Chlamydia trachomatis	inclusion membrane	not available	85	PXD015883_20190213_Rucks_atm6_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20190213_Rucks_atm6.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_18May18_Olson_Hela1	Chlamydia trachomatis	inclusion membrane	not available	86	PXD015883_18May18_Olson_Hela1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	18May18_Olson_Hela1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_7Sep18_Olson_F5	Chlamydia trachomatis	inclusion membrane	not available	1	PXD015883_7Sep18_Olson_F5_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	5	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	7Sep18_Olson_F5.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20190213_Rucks_A7	Chlamydia trachomatis	inclusion membrane	not available	87	PXD015883_20190213_Rucks_A7_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20190213_Rucks_A7.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S35	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	88	PXD015883_20Sep18_Olson_S35_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S35.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_18May18_Olson_WT4	Chlamydia trachomatis	inclusion membrane	not available	89	PXD015883_18May18_Olson_WT4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	18May18_Olson_WT4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20190213_Rucks_A11	Chlamydia trachomatis	inclusion membrane	not available	90	PXD015883_20190213_Rucks_A11_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20190213_Rucks_A11.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_7Sep18_Olson_Hela31	Chlamydia trachomatis	inclusion membrane	not available	91	PXD015883_7Sep18_Olson_Hela31_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	7Sep18_Olson_Hela31.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20190213_Rucks_A10	Chlamydia trachomatis	inclusion membrane	not available	92	PXD015883_20190213_Rucks_A10_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20190213_Rucks_A10.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S55	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	93	PXD015883_20Sep18_Olson_S55_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S55.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20190208_Rucks_F5	Chlamydia trachomatis	inclusion membrane	not available	2	PXD015883_20190208_Rucks_F5_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	5	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20190208_Rucks_F5.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20190213_Rucks_A9	Chlamydia trachomatis	inclusion membrane	not available	94	PXD015883_20190213_Rucks_A9_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20190213_Rucks_A9.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_14Sep18_Olson_S01	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	95	PXD015883_14Sep18_Olson_S01_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	14Sep18_Olson_S01.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_18May18_Olson_WT1	Chlamydia trachomatis	inclusion membrane	not available	96	PXD015883_18May18_Olson_WT1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	18May18_Olson_WT1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_SA5_20181017101409	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	97	PXD015883_20Sep18_Olson_SA5_20181017101409_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_SA5_20181017101409.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S57	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	98	PXD015883_20Sep18_Olson_S57_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S57.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S29	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	99	PXD015883_20Sep18_Olson_S29_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S29.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_18May18_Olson_FAPEX51	Chlamydia trachomatis	inclusion membrane	not available	100	PXD015883_18May18_Olson_FAPEX51_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	18May18_Olson_FAPEX51.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20190213_Rucks_atm3	Chlamydia trachomatis	inclusion membrane	not available	101	PXD015883_20190213_Rucks_atm3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20190213_Rucks_atm3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_18May18_Olson_AtmAPEX6	Chlamydia trachomatis	inclusion membrane	not available	102	PXD015883_18May18_Olson_AtmAPEX6_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	18May18_Olson_AtmAPEX6.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S45	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	103	PXD015883_20Sep18_Olson_S45_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S45.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_18May18_Olson_AAPEX1	Chlamydia trachomatis	inclusion membrane	not available	104	PXD015883_18May18_Olson_AAPEX1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	18May18_Olson_AAPEX1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_18May18_Olson_WT2	Chlamydia trachomatis	inclusion membrane	not available	105	PXD015883_18May18_Olson_WT2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	18May18_Olson_WT2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_7Sep18_Olson_WT22	Chlamydia trachomatis	inclusion membrane	not available	106	PXD015883_7Sep18_Olson_WT22_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	7Sep18_Olson_WT22.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S24	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	107	PXD015883_20Sep18_Olson_S24_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S24.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_7Sep18_Olson_Atm12	Chlamydia trachomatis	inclusion membrane	not available	108	PXD015883_7Sep18_Olson_Atm12_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	7Sep18_Olson_Atm12.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_14Sep18_Olson_S08	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	109	PXD015883_14Sep18_Olson_S08_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	14Sep18_Olson_S08.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20190214_Rucks_Ax13	Chlamydia trachomatis	inclusion membrane	not available	110	PXD015883_20190214_Rucks_Ax13_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20190214_Rucks_Ax13.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20190206_Rucks_atm2	Chlamydia trachomatis	inclusion membrane	not available	111	PXD015883_20190206_Rucks_atm2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20190206_Rucks_atm2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_7Sep18_Olson_Hela27	Chlamydia trachomatis	inclusion membrane	not available	112	PXD015883_7Sep18_Olson_Hela27_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	7Sep18_Olson_Hela27.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S59	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	113	PXD015883_20Sep18_Olson_S59_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S59.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_7Sep18_Olson_F2	Chlamydia trachomatis	inclusion membrane	not available	2	PXD015883_7Sep18_Olson_F2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	2	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	7Sep18_Olson_F2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20190214_Rucks_Wt18	Chlamydia trachomatis	inclusion membrane	not available	114	PXD015883_20190214_Rucks_Wt18_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20190214_Rucks_Wt18.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
