source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD051493_HX_Crosslinks_27052014_4-20	Chlamydomonas reinhardtii	thylakoid membranes	not available	68	PXD051493_HX_Crosslinks_27052014_4-20_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks_27052014_4-20.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-20	Chlamydomonas reinhardtii	thylakoid membranes	not available	69	PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-20_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_4-20.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-21	Chlamydomonas reinhardtii	thylakoid membranes	not available	70	PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-21_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_5-21.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-4	Chlamydomonas reinhardtii	thylakoid membranes	not available	71	PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_5-4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-5	Chlamydomonas reinhardtii	thylakoid membranes	not available	72	PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-5_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_5-5.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-9	Chlamydomonas reinhardtii	thylakoid membranes	not available	73	PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-9_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_5-9.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks_27052014_4-1	Chlamydomonas reinhardtii	thylakoid membranes	not available	74	PXD051493_HX_Crosslinks_27052014_4-1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks_27052014_4-1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks_27052014_4-17	Chlamydomonas reinhardtii	thylakoid membranes	not available	75	PXD051493_HX_Crosslinks_27052014_4-17_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks_27052014_4-17.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_5-19	Chlamydomonas reinhardtii	thylakoid membranes	not available	76	PXD051493_HX_Crosslinks-27052014-NEU_5-19_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_5-19.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks_27052014_4-13	Chlamydomonas reinhardtii	thylakoid membranes	not available	77	PXD051493_HX_Crosslinks_27052014_4-13_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks_27052014_4-13.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_6-16	Chlamydomonas reinhardtii	thylakoid membranes	not available	78	PXD051493_HX_Crosslinks-27052014-NEU_6-16_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_6-16.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_6-7	Chlamydomonas reinhardtii	thylakoid membranes	not available	79	PXD051493_HX_Crosslinks-27052014-NEU_6-7_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_6-7.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-2	Chlamydomonas reinhardtii	thylakoid membranes	not available	80	PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_4-2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks_27052014_4-18	Chlamydomonas reinhardtii	thylakoid membranes	not available	81	PXD051493_HX_Crosslinks_27052014_4-18_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks_27052014_4-18.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-7	Chlamydomonas reinhardtii	thylakoid membranes	not available	82	PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-7_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_6-7.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-19	Chlamydomonas reinhardtii	thylakoid membranes	not available	83	PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-19_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_4-19.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_6-18	Chlamydomonas reinhardtii	thylakoid membranes	not available	84	PXD051493_HX_Crosslinks-27052014-NEU_6-18_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_6-18.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_5-13	Chlamydomonas reinhardtii	thylakoid membranes	not available	85	PXD051493_HX_Crosslinks-27052014-NEU_5-13_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_5-13.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-18	Chlamydomonas reinhardtii	thylakoid membranes	not available	86	PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-18_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_5-18.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_6-21	Chlamydomonas reinhardtii	thylakoid membranes	not available	87	PXD051493_HX_Crosslinks-27052014-NEU_6-21_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_6-21.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_4-1	Chlamydomonas reinhardtii	thylakoid membranes	not available	88	PXD051493_HX_Crosslinks-27052014-NEU_4-1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_4-1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_5-1	Chlamydomonas reinhardtii	thylakoid membranes	not available	89	PXD051493_HX_Crosslinks-27052014-NEU_5-1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_5-1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-5	Chlamydomonas reinhardtii	thylakoid membranes	not available	90	PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-5_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_4-5.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_4-20	Chlamydomonas reinhardtii	thylakoid membranes	not available	91	PXD051493_HX_Crosslinks-27052014-NEU_4-20_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_4-20.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_6-15	Chlamydomonas reinhardtii	thylakoid membranes	not available	92	PXD051493_HX_Crosslinks-27052014-NEU_6-15_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_6-15.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks_27052014_4-11	Chlamydomonas reinhardtii	thylakoid membranes	not available	93	PXD051493_HX_Crosslinks_27052014_4-11_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks_27052014_4-11.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_4-16	Chlamydomonas reinhardtii	thylakoid membranes	not available	94	PXD051493_HX_Crosslinks-27052014-NEU_4-16_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_4-16.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-19	Chlamydomonas reinhardtii	thylakoid membranes	not available	95	PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-19_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_6-19.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_6-11	Chlamydomonas reinhardtii	thylakoid membranes	not available	96	PXD051493_HX_Crosslinks-27052014-NEU_6-11_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_6-11.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-15	Chlamydomonas reinhardtii	thylakoid membranes	not available	97	PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-15_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_4-15.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_4-6	Chlamydomonas reinhardtii	thylakoid membranes	not available	98	PXD051493_HX_Crosslinks-27052014-NEU_4-6_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_4-6.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks_27052014_4-7	Chlamydomonas reinhardtii	thylakoid membranes	not available	99	PXD051493_HX_Crosslinks_27052014_4-7_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks_27052014_4-7.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-16	Chlamydomonas reinhardtii	thylakoid membranes	not available	100	PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-16_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_6-16.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-11	Chlamydomonas reinhardtii	thylakoid membranes	not available	101	PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-11_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_5-11.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
